fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"22062","086216061913000120","086","216","061913","00","0120",SA,CBE,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2000",RUA EDSON,"1386","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6260505","-46,6706091"
"22063","071476073474000042","071","476","073474","00","0042",ST,MAN,"2",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","27569","20947",AVENIDA DOUTOR FRANCISCO RANIERI,"834","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4772311","-46,6457525"
"22064","104065118320000208","104","065","118320","00","0208",FO,FRE,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","129",RUA LIDERLANDIA,"26","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4941473","-46,7047329"
"22065","072042160334000061","072","042","160334","00","0061",ST,STN,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","124","173",RUA PELEGRINO,"233","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4883268","-46,6347471"
"22066","024060047813000057","024","060","047813","00","0057",LA,LAP,"1",,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","207","192",RUA CERRO CORA,"972","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5389255","-46,706058"
"22067","125107672130000065","125","107","672130","00","0065",PJ,PIR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","127","125",RUA JOSE RODRIGUES DA SILVA,"138","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4759068","-46,7206645"
"22068","076281016144000047","076","281","016144","00","0047",CV,LIM,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA ANTONIO CARBONO,"111","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4939274","-46,6830173"
"22069","024046140066000068","024","046","140066","00","0068",LA,LAP,"1",,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","439","350",RUA MIPIBU,"233","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5333478","-46,699853"
"22070","076281016144000048","076","281","016144","00","0048",CV,LIM,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","151","100",RUA ANTONIO CARBONO,"115","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4939282","-46,6830828"
"22071","104049167746000473","104","049","167746","00","0473",FO,FRE,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","205","96",RUA QUITO,"96","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4906956","-46,6954613"
"22072","045031122424000127","045","031","122424","00","0127",VM,SAU,"1",,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","492","570",RUA LUIS GOIS,"1823","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6041731","-46,645592"
"22073","124067636452000099","124","067","636452","00","0099",PJ,SDO,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","805","951",RUA CONSTANCA DA CONCEICAO,"120","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,477607","-46,7552265"
"22074","048090182214000075","048","090","182214","00","0075",IP,CUR,"1",,S,ZEIS-1,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1500","932",RUA CORONEL SILVERIO MAGALHAES,"490","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6293665","-46,6232972"
"22075","069179011355000061","069","179","011355","00","0061",ST,STN,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","80",RUA AMOROSO COSTA,"128","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4983286","-46,6176115"
"22076","126267063614000524","126","267","063614","00","0524",PJ,PIR,"5",,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","153","122",AVENIDA ELISIO TEIXEIRA LEITE,"5017","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4677615","-46,70916"
"22077","068479769720000270","068","479","769720","00","0270",MG,VGL,"1",,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","93","72",RUA TV VIDA E POESIA,"30","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5062834","-46,5989378"
"22078","023024069221000133","023","024","069221","00","0133",LA,LAP,"3",,S,ZEM,"0",,R,"4","2018",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2139",RUA FAUSTOLO,SN,"1","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,523921","-46,6949125"
"22079","090096004693000169","090","096","004693","00","0169",SA,CGR,"1",,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","125",RUA SANTO ALBERTO,"181","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6689802","-46,6873384"
"22080","070064202401000067","070","064","202401","00","0067",ST,TUC,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","63",RUA BONITA,"263","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4713069","-46,6036216"
"22081","122016095290000073","122","016","095290","00","0073",MB,JDS,"2",,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","596","539",ESTRADA DE ITAPECERICA,"944","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6441682","-46,7447001"
"22082","106070040983000128","106","070","040983","00","0128",PJ,PIR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","148",RUA SAO CANDIDO,"183","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,477709","-46,7168598"
"22083","042188064238000074","042","188","064238","00","0074",VM,VMN,"2",,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","264",RUA EMBUACU,"511","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5965718","-46,6248136"
"22084","066445026689000043","066","445","026689","00","0043",JT,JAC,"1",,S,ZDE-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","84","128",RUA DOUTOR AZEVEDO LIMA,"39","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4670079","-46,5707338"
"22085","126015739090000041","126","015","739090","00","0041",PJ,JAR,"1",,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","267","125",RUA DIAMANTE DO NORTE,"14","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,447558","-46,7199088"
"22086","076430172952000028","076","430","172952","00","0028",CV,LIM,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","109",RUA DOS RODRIGUES,"224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4928216","-46,6809062"
"22087","076155475190000411","076","155","475190","00","0411",CV,CVE,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","173",RUA TV LUIS ALBANESE,"2","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4889837","-46,6601707"
"22088","123029040096000042","123","029","040096","00","0042",BT,VSO,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","107","70",RUA ALFREDO GIOIELLI,"43","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6052155","-46,7379643"
"22089","049075013498000294","049","075","013498","00","0294",IP,SAC,"1",,S,ZER-1,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",ZEPEC-AUE,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","667","820",RUA ANGATURAMA,"370","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,624188","-46,6088017"
"22090","078326216291000063","078","326","216291","00","0063",PJ,SDO,"3",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","273","375",AVENIDA ELISIO CORDEIRO DE SIQUEIRA,"592","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5021108","-46,7476186"
"22091","045276105350000034","045","276","105350","00","0034",VM,SAU,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","709","369",RUA JOAQUIM DE ALMEIDA,"498","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6064303","-46,6478963"
"22092","086047175188000084","086","047","175188","00","0084",SA,CBE,"5",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","99","99",RUA DEMOSTENES,SN,"1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,617599","-46,6722706"
"22093","068163108820000058","068","163","108820","00","0058",MG,VMD,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","131","97",RUA JOSE ALMEIDA,"64","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4862747","-46,6367178"
"22094","109179308218000272","109","179","308218","00","0272",JT,TRE,"1",,S,ZMa,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","73","347",RUA RAFAEL ARNONI,"187","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4553045","-46,6252534"
"22095","070064202401000066","070","064","202401","00","0066",ST,TUC,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","109","81",RUA BONITA,"255","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,471334","-46,6037001"
"22096","101340182559000033","101","340","182559","00","0033",BT,VSO,"3",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","960","480",RUA DOUTOR SILVIO DANTE BERTACCHI,"290","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5961995","-46,7302753"
"22097","106070040983000129","106","070","040983","00","0129",PJ,PIR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","148",RUA SAO CANDIDO,"185","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4777026","-46,7169354"
"22098","074043179540000465","074","043","179540","00","0465",CV,LIM,"1",,S,ZEMP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","390","390",RUA SEBASTIAO MORAIS,"162","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,504428","-46,6709197"
"22099","101351125865000078","101","351","125865","00","0078",BT,VSO,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","167","165",RUA MANDICUNUNGA,"596","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5938023","-46,7269529"
"22100","101053217000000124","101","053","217000","00","0124",BT,RPE,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","96","94",RUA PROFESSOR TEOTONIO MONTEIRO DE B. FILHO,"573","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,565519","-46,7475066"
"22101","068084195456000075","068","084","195456","00","0075",ST,TUC,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","111","90",RUA MALIE BRENNER,"615","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,489931","-46,6004102"
"22102","075249123129000030","075","249","123129","00","0030",CV,LIM,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","179","169",RUA LUIS VASCONCELOS,"37","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6674161","-46,7315703"
"22103","073269061107000428","073","269","061107","00","0428",ST,STN,"3",,S,ZEMP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1189",RUA DUARTE DE AZEVEDO,"914","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5011273","-46,6171394"
"22104","122053698520000037","122","053","698520","00","0037",MB,JDS,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","299","125",RUA LAZARO RODRIGUES,"381","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6491785","-46,7346427"
"22105","121062646270000053","121","062","646270","00","0053",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","183","220",RUA JOAQUIM NEVES MONTEIRO,"613","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6858311","-46,6750041"
"22106","071104142425000142","071","104","142425","00","0142",ST,MAN,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","495","273",RUA CONSELHEIRO MOREIRA DE BARROS,"273","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,496768","-46,6283544"
"22107","091244203416000156","091","244","203416","00","0156",JA,JAB,"1",,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","404","101",RUA SOARES PASSOS,"316","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6618061","-46,6563762"
"22108","067248137456000070","067","248","137456","00","0070",ST,TUC,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","115","83",RUA SILVESTRE LACROIX,"115","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4740558","-46,5887959"
"22109","068051052043000288","068","051","052043","00","0288",MG,VGL,"2",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","793","793",AVENIDA CONCEICAO,"567","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4996828","-46,6078072"
"22110","074043179540000466","074","043","179540","00","0466",CV,LIM,"2",,S,ZEMP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","843","639",RUA SEBASTIAO MORAIS,"254","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5048931","-46,6706089"
"22111","023015173487000244","023","015","173487","00","0244",LA,LAP,"1",,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","210",RUA ROMA,"673","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5228542","-46,7032276"
"22112","095304119571000038","095","304","119571","00","0038",SO,SOC,"2",,S,ZEUa,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","360","364",RUA TAILANDIA,"220","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6894566","-46,7023683"
"22113","049205097063000146","049","205","097063","00","0146",IP,SAC,"1",,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","149","130",RUA IZONZO,"427","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6198341","-46,5990446"
"22114","049205097063000149","049","205","097063","00","0149",IP,SAC,"1",,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","130",RUA IZONZO,"439","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6199392","-46,5991634"
"22115","078258753840000152","078","258","753840","00","0152",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","406","345",AVENIDA GENERAL CHARLES DE GAULLE,"225","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5058099","-46,7374098"
"22116","067057072397000054","067","057","072397","00","0054",JT,JAC,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","114","100",RUA FLORINDA BARBOSA,"53","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4643912","-46,5882553"
"22117","038044145769002953","038","044","145769","00","2953",VM,VMN,"3",,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","22142","2302",RUA DOUTOR NICOLAU DE SOUSA QUEIROS,"467","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5791006","-46,6378726"
"22118","090096004693000168","090","096","004693","00","0168",SA,CGR,"1",,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","125",RUA SANTO ALBERTO,"173","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6690492","-46,6873695"
"22119","076425140228000039","076","425","140228","00","0039",CV,LIM,"1",,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","83",RUA GENERAL MIRANDA DA SILVA REIS,"39","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,491661","-46,6838186"
"22120","070403041076000022","070","403","041076","00","0022",ST,MAN,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","177",RUA CABO TORQUATO GONCALVES DE ANDRADE,"90","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4707804","-46,6288742"
