fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"5872","245221456071000025","245","221","456071","00","0025",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","135",RUA EDMUNDO ORIOLI,"120","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5873","245202456268000010","245","202","456268","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","130",RUA LOURENCO BENACCI,"65","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5874","245204456250000019","245","204","456250","00","0019",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","136",RUA EMILIO ANGELINO,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5875","245206473723000013","245","206","473723","00","0013",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","131",RUA NENO VASCO,"30","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5876","245207456233000005","245","207","456233","00","0005",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","62","93",RUA CARLOS LAINO JUNIOR,"20","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5877","245235473707000002","245","235","473707","00","0002",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","153",RUA RAFAEL REGISTRO,"46","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5878","245213456357000001","245","213","456357","00","0001",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","350","281",RUA TERESA MARIA CARINI,"91","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5879","245212456357000021","245","212","456357","00","0021",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","148",RUA TERESA MARIA CARINI,"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5880","245236456098000009","245","236","456098","00","0009",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","134",RUA EDUARDO MOURA,"25","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5881","245223456195000018","245","223","456195","00","0018",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","30","322",RUA SILVERIO FONTES,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5882","245231473693000005","245","231","473693","00","0005",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA FERNANDO BONDAD,"25","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5883","245216456080000004","245","216","456080","00","0004",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","131",RUA MARIO SOBRAL,"22","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5884","245213456357000002","245","213","456357","00","0002",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","124",RUA TERESA MARIA CARINI,"85","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5885","245217456080000060","245","217","456080","00","0060",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","132",RUA MARIO SOBRAL,"47","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5886","245215456314000003","245","215","456314","00","0003",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","136",RUA JOSE MARTINEZ,"22","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5887","245214456365000017","245","214","456365","00","0017",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","128",RUA PALMIRO GRASSINI,"5","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5888","245201456292000026","245","201","456292","00","0026",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","83",RUA ACHILLE STEFANI,"69","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5889","245204456241000001","245","204","456241","00","0001",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","131",RUA SALVADOR GILARDI,"95","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5890","245221456209000016","245","221","456209","00","0016",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","132",RUA JULIO GUZZO,"106","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5891","245213456365000028","245","213","456365","00","0028",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","138",RUA PALMIRO GRASSINI,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5892","245227456128000001","245","227","456128","00","0001",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","153",RUA ENRICO BURZARCCHIELLO,"14","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5893","245206473723000012","245","206","473723","00","0012",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","134",RUA NENO VASCO,"24","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5894","245214456365000003","245","214","456365","00","0003",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","128",RUA PALMIRO GRASSINI,"97","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5895","245215456292000080","245","215","456292","00","0080",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","133",RUA ACHILLE STEFANI,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5896","245223457060000003","245","223","457060","00","0003",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","134",RUA ALCEBIADES BERTOLOTTI,"90","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5897","245214456365000028","245","214","456365","00","0028",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","137",RUA PALMIRO GRASSINI,"72","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5898","245214456365000007","245","214","456365","00","0007",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","133",RUA PALMIRO GRASSINI,"71","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5899","245226456136000008","245","226","456136","00","0008",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","132",RUA MANUEL PERDIGAO,"60","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5900","245214456365000029","245","214","456365","00","0029",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","139",RUA PALMIRO GRASSINI,"78","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5901","245217456225000015","245","217","456225","00","0015",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","76","135",RUA FRANCISCO PAWLIK,"106","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5902","245230473707000004","245","230","473707","00","0004",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","132",RUA RAFAEL REGISTRO,"45","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5903","245214456365000010","245","214","456365","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","135",RUA PALMIRO GRASSINI,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5904","245210456322000006","245","210","456322","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","135",RUA CARLOS DELOCCO,"17","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5905","245205473723000010","245","205","473723","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","84","130",RUA NENO VASCO,"27","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5906","245215456292000061","245","215","456292","00","0061",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","211",RUA ACHILLE STEFANI,"171","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5907","245211456349000013","245","211","456349","00","0013",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","135",RUA AUGUSTO ALTRO,"30","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5908","245221456209000019","245","221","456209","00","0019",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","134",RUA JULIO GUZZO,"126","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5909","245204456241000006","245","204","456241","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","126",RUA SALVADOR GILARDI,"63","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5910","245236456098000011","245","236","456098","00","0011",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","147",RUA EDUARDO MOURA,"13","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5911","245216456080000025","245","216","456080","00","0025",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","131",RUA MARIO SOBRAL,"162","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5912","245216456080000006","245","216","456080","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","131",RUA MARIO SOBRAL,"40","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5913","245205473723000006","245","205","473723","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","132",RUA NENO VASCO,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5914","245221456071000038","245","221","456071","00","0038",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","127",RUA EDMUNDO ORIOLI,"206","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5915","245229456101000006","245","229","456101","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","136",RUA CARLOS DIAS,"46","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5916","245227456136000013","245","227","456136","00","0013",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","110",RUA MANUEL PERDIGAO,"81","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5917","245215456292000085","245","215","456292","00","0085",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","69",RUA ACHILLE STEFANI,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5918","245203456268000028","245","203","456268","00","0028",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","130",RUA LOURENCO BENACCI,"74","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5919","245237456098000004","245","237","456098","00","0004",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","129",RUA EDUARDO MOURA,"34","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5920","245236456098000006","245","236","456098","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","138",RUA EDUARDO MOURA,"45","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5921","245229456101000005","245","229","456101","00","0005",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","128",RUA CARLOS DIAS,"40","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5922","245213456365000021","245","213","456365","00","0021",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","134",RUA PALMIRO GRASSINI,"52","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5923","245202456268000015","245","202","456268","00","0015",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","131",RUA LOURENCO BENACCI,"33","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5924","245209456322000005","245","209","456322","00","0005",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","137",RUA CARLOS DELOCCO,"24","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5925","245215456292000065","245","215","456292","00","0065",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","136",RUA ACHILLE STEFANI,"141","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5926","245221456209000010","245","221","456209","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","131",RUA JULIO GUZZO,"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5927","245216456080000014","245","216","456080","00","0014",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","132",RUA MARIO SOBRAL,"92","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5928","245226456144000023","245","226","456144","00","0023",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","147",RUA MANOEL RIOS,"13","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5929","245206456233000010","245","206","456233","00","0010",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","94","154",RUA CARLOS LAINO JUNIOR,"5","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5930","245216456080000015","245","216","456080","00","0015",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","131",RUA MARIO SOBRAL,"100","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5931","245221456071000036","245","221","456071","00","0036",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","131",RUA EDMUNDO ORIOLI,"192","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5932","245217456080000033","245","217","456080","00","0033",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","159",RUA MARIO SOBRAL,"235","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5933","245223456195000010","245","223","456195","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","190",RUA SILVERIO FONTES,"59","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5934","245215456314000031","245","215","456314","00","0031",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","130",RUA JOSE MARTINEZ,"212","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5935","245204456241000003","245","204","456241","00","0003",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","136",RUA SALVADOR GILARDI,"83","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
"5936","245232473685000001","245","232","473685","00","0001",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","132",RUA JOSE FRANCO PASSOS,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","0",,
